Country,Year,Age Group,Suicide Rate,Continent
Afghanistan,2000,0-14 year olds,0.16487537,Asia
Afghanistan,2000,15-19 year olds,5.5183773,Asia
Afghanistan,2000,20-24 year olds,7.4896345,Asia
Afghanistan,2000,25-34 year olds,7.91458,Asia
Afghanistan,2000,35-44 year olds,9.798257,Asia
Afghanistan,2000,45-54 year olds,11.58998,Asia
Afghanistan,2000,55-64 year olds,10.979993,Asia
Afghanistan,2000,65-74 year olds,14.919313,Asia
Afghanistan,2000,75-84 year olds,13.917504,Asia
Afghanistan,2000,85+ year olds,17.842901,Asia
Afghanistan,2001,0-14 year olds,0.16052273,Asia
Afghanistan,2001,15-19 year olds,5.5184655,Asia
Afghanistan,2001,20-24 year olds,7.384694,Asia
Afghanistan,2001,25-34 year olds,8.071305,Asia
Afghanistan,2001,35-44 year olds,9.954312,Asia
Afghanistan,2001,45-54 year olds,11.745995,Asia
Afghanistan,2001,55-64 year olds,11.185317,Asia
Afghanistan,2001,65-74 year olds,15.116012,Asia
Afghanistan,2001,75-84 year olds,14.078633,Asia
Afghanistan,2001,85+ year olds,18.074045,Asia
Afghanistan,2002,0-14 year olds,0.14778389,Asia
Afghanistan,2002,15-19 year olds,5.2566457,Asia
Afghanistan,2002,20-24 year olds,7.005573,Asia
Afghanistan,2002,25-34 year olds,7.899818,Asia
Afghanistan,2002,35-44 year olds,9.781692,Asia
Afghanistan,2002,45-54 year olds,11.482041,Asia
Afghanistan,2002,55-64 year olds,11.074488,Asia
Afghanistan,2002,65-74 year olds,14.978398,Asia
Afghanistan,2002,75-84 year olds,13.984147,Asia
Afghanistan,2002,85+ year olds,18.051832,Asia
Afghanistan,2003,0-14 year olds,0.1709412,Asia
Afghanistan,2003,15-19 year olds,5.284144,Asia
Afghanistan,2003,20-24 year olds,7.034045,Asia
Afghanistan,2003,25-34 year olds,7.946478,Asia
Afghanistan,2003,35-44 year olds,9.69879,Asia
Afghanistan,2003,45-54 year olds,11.172194,Asia
Afghanistan,2003,55-64 year olds,10.807978,Asia
Afghanistan,2003,65-74 year olds,14.721315,Asia
Afghanistan,2003,75-84 year olds,13.800326,Asia
Afghanistan,2003,85+ year olds,17.881819,Asia
Afghanistan,2004,0-14 year olds,0.18106185,Asia
Afghanistan,2004,15-19 year olds,5.226237,Asia
Afghanistan,2004,20-24 year olds,6.9458923,Asia
Afghanistan,2004,25-34 year olds,7.959975,Asia
Afghanistan,2004,35-44 year olds,9.700879,Asia
Afghanistan,2004,45-54 year olds,11.275108,Asia
Afghanistan,2004,55-64 year olds,10.65537,Asia
Afghanistan,2004,65-74 year olds,14.583328,Asia
Afghanistan,2004,75-84 year olds,13.719892,Asia
Afghanistan,2004,85+ year olds,17.8462,Asia
Afghanistan,2005,0-14 year olds,0.18188979,Asia
Afghanistan,2005,15-19 year olds,5.0474796,Asia
Afghanistan,2005,20-24 year olds,6.7404346,Asia
Afghanistan,2005,25-34 year olds,7.798581,Asia
Afghanistan,2005,35-44 year olds,9.597765,Asia
Afghanistan,2005,45-54 year olds,11.094158,Asia
Afghanistan,2005,55-64 year olds,10.486601,Asia
Afghanistan,2005,65-74 year olds,14.332308,Asia
Afghanistan,2005,75-84 year olds,13.55763,Asia
Afghanistan,2005,85+ year olds,17.71381,Asia
Afghanistan,2006,0-14 year olds,0.18873149,Asia
Afghanistan,2006,15-19 year olds,4.9007134,Asia
Afghanistan,2006,20-24 year olds,6.691366,Asia
Afghanistan,2006,25-34 year olds,7.724596,Asia
Afghanistan,2006,35-44 year olds,9.583388,Asia
Afghanistan,2006,45-54 year olds,8.93274,Asia
Afghanistan,2006,55-64 year olds,10.244895,Asia
Afghanistan,2006,65-74 year olds,14.076307,Asia
Afghanistan,2006,75-84 year olds,13.402928,Asia
Afghanistan,2006,85+ year olds,17.61093,Asia
Afghanistan,2007,0-14 year olds,0.19459714,Asia
Afghanistan,2007,15-19 year olds,4.7307243,Asia
Afghanistan,2007,20-24 year olds,6.5372005,Asia
Afghanistan,2007,25-34 year olds,7.535195,Asia
Afghanistan,2007,35-44 year olds,9.485977,Asia
Afghanistan,2007,45-54 year olds,8.838426,Asia
Afghanistan,2007,55-64 year olds,9.944778,Asia
Afghanistan,2007,65-74 year olds,13.734545,Asia
Afghanistan,2007,75-84 year olds,13.136581,Asia
Afghanistan,2007,85+ year olds,17.396643,Asia
Afghanistan,2008,0-14 year olds,0.19879174,Asia
Afghanistan,2008,15-19 year olds,4.5839314,Asia
Afghanistan,2008,20-24 year olds,6.3432717,Asia
Afghanistan,2008,25-34 year olds,7.257308,Asia
Afghanistan,2008,35-44 year olds,9.277716,Asia
Afghanistan,2008,45-54 year olds,8.717706,Asia
Afghanistan,2008,55-64 year olds,9.593075,Asia
Afghanistan,2008,65-74 year olds,13.366164,Asia
Afghanistan,2008,75-84 year olds,12.860266,Asia
Afghanistan,2008,85+ year olds,17.174904,Asia
Afghanistan,2009,0-14 year olds,0.21086453,Asia
Afghanistan,2009,15-19 year olds,4.4662566,Asia
Afghanistan,2009,20-24 year olds,6.2270794,Asia
Afghanistan,2009,25-34 year olds,7.034205,Asia
Afghanistan,2009,35-44 year olds,7.6740956,Asia
Afghanistan,2009,45-54 year olds,8.24551,Asia
Afghanistan,2009,55-64 year olds,9.155039,Asia
Afghanistan,2009,65-74 year olds,12.934384,Asia
Afghanistan,2009,75-84 year olds,12.548925,Asia
Afghanistan,2009,85+ year olds,16.839865,Asia
Afghanistan,2010,0-14 year olds,0.20631406,Asia
Afghanistan,2010,15-19 year olds,4.369609,Asia
Afghanistan,2010,20-24 year olds,6.1210527,Asia
Afghanistan,2010,25-34 year olds,6.8476095,Asia
Afghanistan,2010,35-44 year olds,7.451175,Asia
Afghanistan,2010,45-54 year olds,7.92049,Asia
Afghanistan,2010,55-64 year olds,8.9625635,Asia
Afghanistan,2010,65-74 year olds,12.571075,Asia
Afghanistan,2010,75-84 year olds,12.278524,Asia
Afghanistan,2010,85+ year olds,16.600504,Asia
Afghanistan,2011,0-14 year olds,0.19706854,Asia
Afghanistan,2011,15-19 year olds,4.2595854,Asia
Afghanistan,2011,20-24 year olds,5.9592013,Asia
Afghanistan,2011,25-34 year olds,6.6458955,Asia
Afghanistan,2011,35-44 year olds,8.559438,Asia
Afghanistan,2011,45-54 year olds,8.898577,Asia
Afghanistan,2011,55-64 year olds,8.621114,Asia
Afghanistan,2011,65-74 year olds,12.234822,Asia
Afghanistan,2011,75-84 year olds,12.034965,Asia
Afghanistan,2011,85+ year olds,16.405748,Asia
Afghanistan,2012,0-14 year olds,0.17977983,Asia
Afghanistan,2012,15-19 year olds,4.2234545,Asia
Afghanistan,2012,20-24 year olds,5.871861,Asia
Afghanistan,2012,25-34 year olds,6.511892,Asia
Afghanistan,2012,35-44 year olds,8.436211,Asia
Afghanistan,2012,45-54 year olds,8.704301,Asia
Afghanistan,2012,55-64 year olds,8.378695,Asia
Afghanistan,2012,65-74 year olds,11.970946,Asia
Afghanistan,2012,75-84 year olds,11.834626,Asia
Afghanistan,2012,85+ year olds,16.23315,Asia
Afghanistan,2013,0-14 year olds,0.16715582,Asia
Afghanistan,2013,15-19 year olds,4.144974,Asia
Afghanistan,2013,20-24 year olds,5.850614,Asia
Afghanistan,2013,25-34 year olds,6.449465,Asia
Afghanistan,2013,35-44 year olds,8.32631,Asia
Afghanistan,2013,45-54 year olds,8.559121,Asia
Afghanistan,2013,55-64 year olds,8.165015,Asia
Afghanistan,2013,65-74 year olds,11.732215,Asia
Afghanistan,2013,75-84 year olds,11.690265,Asia
Afghanistan,2013,85+ year olds,16.108711,Asia
Afghanistan,2014,0-14 year olds,0.14009725,Asia
Afghanistan,2014,15-19 year olds,4.050564,Asia
Afghanistan,2014,20-24 year olds,5.774136,Asia
Afghanistan,2014,25-34 year olds,6.288765,Asia
Afghanistan,2014,35-44 year olds,8.11172,Asia
Afghanistan,2014,45-54 year olds,8.235242,Asia
Afghanistan,2014,55-64 year olds,7.914925,Asia
Afghanistan,2014,65-74 year olds,11.481333,Asia
Afghanistan,2014,75-84 year olds,11.553531,Asia
Afghanistan,2014,85+ year olds,15.99598,Asia
Afghanistan,2015,0-14 year olds,0.12234385,Asia
Afghanistan,2015,15-19 year olds,4.1190085,Asia
Afghanistan,2015,20-24 year olds,5.9229007,Asia
Afghanistan,2015,25-34 year olds,6.4329586,Asia
Afghanistan,2015,35-44 year olds,6.917544,Asia
Afghanistan,2015,45-54 year olds,7.5696917,Asia
Afghanistan,2015,55-64 year olds,7.861871,Asia
Afghanistan,2015,65-74 year olds,11.463273,Asia
Afghanistan,2015,75-84 year olds,11.53246,Asia
Afghanistan,2015,85+ year olds,16.03605,Asia
Afghanistan,2016,0-14 year olds,0.11448151,Asia
Afghanistan,2016,15-19 year olds,3.9953806,Asia
Afghanistan,2016,20-24 year olds,5.799584,Asia
Afghanistan,2016,25-34 year olds,6.342979,Asia
Afghanistan,2016,35-44 year olds,6.9727573,Asia
Afghanistan,2016,45-54 year olds,7.860379,Asia
Afghanistan,2016,55-64 year olds,7.8185835,Asia
Afghanistan,2016,65-74 year olds,11.422937,Asia
Afghanistan,2016,75-84 year olds,11.595132,Asia
Afghanistan,2016,85+ year olds,16.166471,Asia
Afghanistan,2017,0-14 year olds,0.119078584,Asia
Afghanistan,2017,15-19 year olds,3.455773,Asia
Afghanistan,2017,20-24 year olds,5.9040775,Asia
Afghanistan,2017,25-34 year olds,6.4998856,Asia
Afghanistan,2017,35-44 year olds,7.647324,Asia
Afghanistan,2017,45-54 year olds,8.528487,Asia
Afghanistan,2017,55-64 year olds,7.7457786,Asia
Afghanistan,2017,65-74 year olds,11.330617,Asia
Afghanistan,2017,75-84 year olds,11.5794525,Asia
Afghanistan,2017,85+ year olds,16.190514,Asia
Afghanistan,2018,0-14 year olds,0.10407208,Asia
Afghanistan,2018,15-19 year olds,3.462953,Asia
Afghanistan,2018,20-24 year olds,5.91298,Asia
Afghanistan,2018,25-34 year olds,6.4967957,Asia
Afghanistan,2018,35-44 year olds,7.495211,Asia
Afghanistan,2018,45-54 year olds,8.515391,Asia
Afghanistan,2018,55-64 year olds,7.6081276,Asia
Afghanistan,2018,65-74 year olds,11.203655,Asia
Afghanistan,2018,75-84 year olds,11.516288,Asia
Afghanistan,2018,85+ year olds,16.134466,Asia
Afghanistan,2019,0-14 year olds,0.123979144,Asia
Afghanistan,2019,15-19 year olds,3.3449588,Asia
Afghanistan,2019,20-24 year olds,5.6825614,Asia
Afghanistan,2019,25-34 year olds,6.2997212,Asia
Afghanistan,2019,35-44 year olds,7.3894515,Asia
Afghanistan,2019,45-54 year olds,8.667374,Asia
Afghanistan,2019,55-64 year olds,7.5769606,Asia
Afghanistan,2019,65-74 year olds,11.147953,Asia
Afghanistan,2019,75-84 year olds,11.491488,Asia
Afghanistan,2019,85+ year olds,16.123318,Asia
Afghanistan,2020,0-14 year olds,0.15193649,Asia
Afghanistan,2020,15-19 year olds,3.6633759,Asia
Afghanistan,2020,20-24 year olds,5.3747973,Asia
Afghanistan,2020,25-34 year olds,5.8181663,Asia
Afghanistan,2020,35-44 year olds,6.909674,Asia
Afghanistan,2020,45-54 year olds,8.714558,Asia
Afghanistan,2020,55-64 year olds,8.023023,Asia
Afghanistan,2020,65-74 year olds,11.896233,Asia
Afghanistan,2020,75-84 year olds,11.501834,Asia
Afghanistan,2020,85+ year olds,17.254137,Asia
Afghanistan,2021,0-14 year olds,0.1301326,Asia
Afghanistan,2021,15-19 year olds,3.310899,Asia
Afghanistan,2021,20-24 year olds,4.792615,Asia
Afghanistan,2021,25-34 year olds,7.346915,Asia
Afghanistan,2021,35-44 year olds,7.316267,Asia
Afghanistan,2021,45-54 year olds,8.65702,Asia
Afghanistan,2021,55-64 year olds,7.308755,Asia
Afghanistan,2021,65-74 year olds,10.105515,Asia
Afghanistan,2021,75-84 year olds,10.188867,Asia
Afghanistan,2021,85+ year olds,14.8758135,Asia
Albania,2000,0-14 year olds,0.3180533,Europe
Albania,2000,15-19 year olds,5.0210814,Europe
Albania,2000,20-24 year olds,7.5996585,Europe
Albania,2000,25-34 year olds,6.2065816,Europe
Albania,2000,35-44 year olds,5.8719015,Europe
Albania,2000,45-54 year olds,5.470356,Europe
Albania,2000,55-64 year olds,5.921409,Europe
Albania,2000,65-74 year olds,9.644926,Europe
Albania,2000,75-84 year olds,16.06454,Europe
Albania,2000,85+ year olds,31.990337,Europe
Albania,2001,0-14 year olds,0.30997252,Europe
Albania,2001,15-19 year olds,4.365646,Europe
Albania,2001,20-24 year olds,5.553296,Europe
Albania,2001,25-34 year olds,6.2339816,Europe
Albania,2001,35-44 year olds,5.3862505,Europe
Albania,2001,45-54 year olds,5.006116,Europe
Albania,2001,55-64 year olds,5.190888,Europe
Albania,2001,65-74 year olds,7.597654,Europe
Albania,2001,75-84 year olds,12.791378,Europe
Albania,2001,85+ year olds,16.29538,Europe
Albania,2002,0-14 year olds,0.3227116,Europe
Albania,2002,15-19 year olds,3.620422,Europe
Albania,2002,20-24 year olds,5.48331,Europe
Albania,2002,25-34 year olds,6.1952114,Europe
Albania,2002,35-44 year olds,5.504926,Europe
Albania,2002,45-54 year olds,5.111808,Europe
Albania,2002,55-64 year olds,5.4555736,Europe
Albania,2002,65-74 year olds,8.019435,Europe
Albania,2002,75-84 year olds,14.437501,Europe
Albania,2002,85+ year olds,19.758064,Europe
Albania,2003,0-14 year olds,0.34642184,Europe
Albania,2003,15-19 year olds,4.174423,Europe
Albania,2003,20-24 year olds,5.57197,Europe
Albania,2003,25-34 year olds,5.4564023,Europe
Albania,2003,35-44 year olds,5.484945,Europe
Albania,2003,45-54 year olds,5.5329924,Europe
Albania,2003,55-64 year olds,5.9418774,Europe
Albania,2003,65-74 year olds,8.768379,Europe
Albania,2003,75-84 year olds,15.215586,Europe
Albania,2003,85+ year olds,24.835896,Europe
Albania,2004,0-14 year olds,0.35146728,Europe
Albania,2004,15-19 year olds,3.9630861,Europe
Albania,2004,20-24 year olds,5.694124,Europe
Albania,2004,25-34 year olds,5.3178296,Europe
Albania,2004,35-44 year olds,5.4908195,Europe
Albania,2004,45-54 year olds,5.545292,Europe
Albania,2004,55-64 year olds,5.777336,Europe
Albania,2004,65-74 year olds,8.295435,Europe
Albania,2004,75-84 year olds,14.433935,Europe
Albania,2004,85+ year olds,23.492636,Europe
Albania,2005,0-14 year olds,0.3819047,Europe
Albania,2005,15-19 year olds,6.448059,Europe
Albania,2005,20-24 year olds,9.407999,Europe
Albania,2005,25-34 year olds,12.362732,Europe
Albania,2005,35-44 year olds,8.959404,Europe
Albania,2005,45-54 year olds,6.7289977,Europe
Albania,2005,55-64 year olds,7.64214,Europe
Albania,2005,65-74 year olds,9.002829,Europe
Albania,2005,75-84 year olds,14.360555,Europe
Albania,2005,85+ year olds,20.105095,Europe
Albania,2006,0-14 year olds,0.36903924,Europe
Albania,2006,15-19 year olds,6.6831293,Europe
Albania,2006,20-24 year olds,10.225501,Europe
Albania,2006,25-34 year olds,11.128383,Europe
Albania,2006,35-44 year olds,8.427015,Europe
Albania,2006,45-54 year olds,7.522719,Europe
Albania,2006,55-64 year olds,7.512945,Europe
Albania,2006,65-74 year olds,9.95199,Europe
Albania,2006,75-84 year olds,16.109653,Europe
Albania,2006,85+ year olds,15.092674,Europe
Albania,2007,0-14 year olds,0.37871888,Europe
Albania,2007,15-19 year olds,6.955249,Europe
Albania,2007,20-24 year olds,10.474089,Europe
Albania,2007,25-34 year olds,11.487489,Europe
Albania,2007,35-44 year olds,8.629082,Europe
Albania,2007,45-54 year olds,7.384939,Europe
Albania,2007,55-64 year olds,7.5421553,Europe
Albania,2007,65-74 year olds,9.661959,Europe
Albania,2007,75-84 year olds,15.706638,Europe
Albania,2007,85+ year olds,14.687727,Europe
Albania,2008,0-14 year olds,0.4048359,Europe
Albania,2008,15-19 year olds,7.4694695,Europe
Albania,2008,20-24 year olds,10.416583,Europe
Albania,2008,25-34 year olds,11.741164,Europe
Albania,2008,35-44 year olds,8.754841,Europe
Albania,2008,45-54 year olds,7.076824,Europe
Albania,2008,55-64 year olds,7.404286,Europe
Albania,2008,65-74 year olds,9.252854,Europe
Albania,2008,75-84 year olds,14.879494,Europe
Albania,2008,85+ year olds,14.035377,Europe
Albania,2009,0-14 year olds,0.3882127,Europe
Albania,2009,15-19 year olds,7.7288713,Europe
Albania,2009,20-24 year olds,10.352841,Europe
Albania,2009,25-34 year olds,11.454041,Europe
Albania,2009,35-44 year olds,8.854223,Europe
Albania,2009,45-54 year olds,6.767792,Europe
Albania,2009,55-64 year olds,6.978178,Europe
Albania,2009,65-74 year olds,8.878586,Europe
Albania,2009,75-84 year olds,13.8746195,Europe
Albania,2009,85+ year olds,13.451847,Europe
Albania,2010,0-14 year olds,0.3681349,Europe
Albania,2010,15-19 year olds,7.687895,Europe
Albania,2010,20-24 year olds,10.031927,Europe
Albania,2010,25-34 year olds,10.665747,Europe
Albania,2010,35-44 year olds,8.540469,Europe
Albania,2010,45-54 year olds,6.4610033,Europe
Albania,2010,55-64 year olds,6.4302526,Europe
Albania,2010,65-74 year olds,8.638007,Europe
Albania,2010,75-84 year olds,12.919969,Europe
Albania,2010,85+ year olds,12.594555,Europe
Albania,2011,0-14 year olds,0.33543962,Europe
Albania,2011,15-19 year olds,8.198475,Europe
Albania,2011,20-24 year olds,10.966612,Europe
Albania,2011,25-34 year olds,10.805869,Europe
Albania,2011,35-44 year olds,8.4649,Europe
Albania,2011,45-54 year olds,6.302968,Europe
Albania,2011,55-64 year olds,5.964549,Europe
Albania,2011,65-74 year olds,8.552502,Europe
Albania,2011,75-84 year olds,12.466503,Europe
Albania,2011,85+ year olds,13.913625,Europe
Albania,2012,0-14 year olds,0.32079756,Europe
Albania,2012,15-19 year olds,3.878255,Europe
Albania,2012,20-24 year olds,4.4855947,Europe
Albania,2012,25-34 year olds,4.833621,Europe
Albania,2012,35-44 year olds,5.826273,Europe
Albania,2012,45-54 year olds,4.883485,Europe
Albania,2012,55-64 year olds,4.9016547,Europe
Albania,2012,65-74 year olds,6.6113205,Europe
Albania,2012,75-84 year olds,13.419252,Europe
Albania,2012,85+ year olds,21.764074,Europe
Albania,2013,0-14 year olds,0.3066889,Europe
Albania,2013,15-19 year olds,5.272272,Europe
Albania,2013,20-24 year olds,4.818671,Europe
Albania,2013,25-34 year olds,4.7519326,Europe
Albania,2013,35-44 year olds,5.0927296,Europe
Albania,2013,45-54 year olds,4.888286,Europe
Albania,2013,55-64 year olds,4.7305746,Europe
Albania,2013,65-74 year olds,6.164742,Europe
Albania,2013,75-84 year olds,12.483698,Europe
Albania,2013,85+ year olds,21.449394,Europe
Albania,2014,0-14 year olds,0.29061806,Europe
Albania,2014,15-19 year olds,3.4455893,Europe
Albania,2014,20-24 year olds,4.4262695,Europe
Albania,2014,25-34 year olds,4.347949,Europe
Albania,2014,35-44 year olds,5.171675,Europe
Albania,2014,45-54 year olds,5.023262,Europe
Albania,2014,55-64 year olds,4.49672,Europe
Albania,2014,65-74 year olds,5.7582183,Europe
Albania,2014,75-84 year olds,12.125737,Europe
Albania,2014,85+ year olds,23.333109,Europe
Albania,2015,0-14 year olds,0.27690145,Europe
Albania,2015,15-19 year olds,3.861633,Europe
Albania,2015,20-24 year olds,3.8627212,Europe
Albania,2015,25-34 year olds,3.7060966,Europe
Albania,2015,35-44 year olds,4.4311905,Europe
Albania,2015,45-54 year olds,4.649709,Europe
Albania,2015,55-64 year olds,4.507872,Europe
Albania,2015,65-74 year olds,6.13183,Europe
Albania,2015,75-84 year olds,12.748847,Europe
Albania,2015,85+ year olds,26.12388,Europe
Albania,2016,0-14 year olds,0.25163317,Europe
Albania,2016,15-19 year olds,4.287377,Europe
Albania,2016,20-24 year olds,3.3321066,Europe
Albania,2016,25-34 year olds,3.2058961,Europe
Albania,2016,35-44 year olds,4.3857656,Europe
Albania,2016,45-54 year olds,4.5740495,Europe
Albania,2016,55-64 year olds,4.319964,Europe
Albania,2016,65-74 year olds,5.4273386,Europe
Albania,2016,75-84 year olds,12.88171,Europe
Albania,2016,85+ year olds,29.850279,Europe
Albania,2017,0-14 year olds,0.24091542,Europe
Albania,2017,15-19 year olds,4.1883855,Europe
Albania,2017,20-24 year olds,3.12179,Europe
Albania,2017,25-34 year olds,2.7599864,Europe
Albania,2017,35-44 year olds,4.077431,Europe
Albania,2017,45-54 year olds,4.4175105,Europe
Albania,2017,55-64 year olds,4.2188764,Europe
Albania,2017,65-74 year olds,5.081556,Europe
Albania,2017,75-84 year olds,12.9784355,Europe
Albania,2017,85+ year olds,33.532825,Europe
Albania,2018,0-14 year olds,0.22788127,Europe
Albania,2018,15-19 year olds,4.110753,Europe
Albania,2018,20-24 year olds,2.778415,Europe
Albania,2018,25-34 year olds,2.4184022,Europe
Albania,2018,35-44 year olds,3.6865127,Europe
Albania,2018,45-54 year olds,4.2656536,Europe
Albania,2018,55-64 year olds,4.153815,Europe
Albania,2018,65-74 year olds,4.8024426,Europe
Albania,2018,75-84 year olds,13.243358,Europe
Albania,2018,85+ year olds,37.745647,Europe
Albania,2019,0-14 year olds,0.20148519,Europe
Albania,2019,15-19 year olds,4.003662,Europe
Albania,2019,20-24 year olds,2.5677826,Europe
Albania,2019,25-34 year olds,2.1101663,Europe
Albania,2019,35-44 year olds,3.4301956,Europe
Albania,2019,45-54 year olds,4.1589255,Europe
Albania,2019,55-64 year olds,4.076305,Europe
Albania,2019,65-74 year olds,4.537251,Europe
Albania,2019,75-84 year olds,13.550861,Europe
Albania,2019,85+ year olds,42.03302,Europe
Albania,2020,0-14 year olds,0.20329764,Europe
Albania,2020,15-19 year olds,2.3676836,Europe
Albania,2020,20-24 year olds,2.3640025,Europe
Albania,2020,25-34 year olds,1.0132127,Europe
Albania,2020,35-44 year olds,2.760675,Europe
Albania,2020,45-54 year olds,3.4716148,Europe
Albania,2020,55-64 year olds,3.682929,Europe
Albania,2020,65-74 year olds,3.9305687,Europe
Albania,2020,75-84 year olds,14.055293,Europe
Albania,2020,85+ year olds,47.32571,Europe
Albania,2021,0-14 year olds,0.17642187,Europe
Albania,2021,15-19 year olds,1.7547059,Europe
Albania,2021,20-24 year olds,2.7167146,Europe
Albania,2021,25-34 year olds,1.4253399,Europe
Albania,2021,35-44 year olds,2.1880805,Europe
Albania,2021,45-54 year olds,3.2532825,Europe
Albania,2021,55-64 year olds,2.985986,Europe
Albania,2021,65-74 year olds,4.1366405,Europe
Albania,2021,75-84 year olds,9.529301,Europe
Albania,2021,85+ year olds,23.233124,Europe
Andorra,2000,0-14 year olds,0,Europe
Andorra,2000,15-19 year olds,4.501801,Europe
Andorra,2000,20-24 year olds,8.736895,Europe
Andorra,2000,25-34 year olds,10.504376,Europe
Andorra,2000,35-44 year olds,14.115432,Europe
Andorra,2000,45-54 year olds,17.47141,Europe
Andorra,2000,55-64 year olds,16.304348,Europe
Andorra,2000,65-74 year olds,17.092167,Europe
Andorra,2000,75-84 year olds,24.255787,Europe
Andorra,2000,85+ year olds,33.64486,Europe
Andorra,2001,0-14 year olds,0,Europe
Andorra,2001,15-19 year olds,7.042253,Europe
Andorra,2001,20-24 year olds,14.863547,Europe
Andorra,2001,25-34 year olds,14.136039,Europe
Andorra,2001,35-44 year olds,14.627457,Europe
Andorra,2001,45-54 year olds,17.091393,Europe
Andorra,2001,55-64 year olds,15.932521,Europe
Andorra,2001,65-74 year olds,14.8482895,Europe
Andorra,2001,75-84 year olds,21.239555,Europe
Andorra,2001,85+ year olds,31.496063,Europe
Andorra,2002,0-14 year olds,0,Europe
Andorra,2002,15-19 year olds,6.9579735,Europe
Andorra,2002,20-24 year olds,16.10378,Europe
Andorra,2002,25-34 year olds,14.945544,Europe
Andorra,2002,35-44 year olds,14.143338,Europe
Andorra,2002,45-54 year olds,16.428923,Europe
Andorra,2002,55-64 year olds,15.562471,Europe
Andorra,2002,65-74 year olds,13.757524,Europe
Andorra,2002,75-84 year olds,19.294744,Europe
Andorra,2002,85+ year olds,30.252102,Europe
Andorra,2003,0-14 year olds,0,Europe
Andorra,2003,15-19 year olds,5.9491615,Europe
Andorra,2003,20-24 year olds,13.885967,Europe
Andorra,2003,25-34 year olds,13.732739,Europe
Andorra,2003,35-44 year olds,13.339921,Europe
Andorra,2003,45-54 year olds,15.641196,Europe
Andorra,2003,55-64 year olds,15.03865,Europe
Andorra,2003,65-74 year olds,13.330467,Europe
Andorra,2003,75-84 year olds,19.053669,Europe
Andorra,2003,85+ year olds,29.505583,Europe
Andorra,2004,0-14 year olds,0,Europe
Andorra,2004,15-19 year olds,9.641136,Europe
Andorra,2004,20-24 year olds,21.293854,Europe
Andorra,2004,25-34 year olds,18.05724,Europe
Andorra,2004,35-44 year olds,14.8888445,Europe
Andorra,2004,45-54 year olds,16.272587,Europe
Andorra,2004,55-64 year olds,15.068676,Europe
Andorra,2004,65-74 year olds,13.107004,Europe
Andorra,2004,75-84 year olds,18.620268,Europe
Andorra,2004,85+ year olds,28.485756,Europe
Andorra,2005,0-14 year olds,0,Europe
Andorra,2005,15-19 year olds,7.5026793,Europe
Andorra,2005,20-24 year olds,16.806723,Europe
Andorra,2005,25-34 year olds,15.46357,Europe
Andorra,2005,35-44 year olds,13.277519,Europe
Andorra,2005,45-54 year olds,14.879425,Europe
Andorra,2005,55-64 year olds,14.334643,Europe
Andorra,2005,65-74 year olds,12.197732,Europe
Andorra,2005,75-84 year olds,17.804155,Europe
Andorra,2005,85+ year olds,28.26855,Europe
Andorra,2006,0-14 year olds,0,Europe
Andorra,2006,15-19 year olds,8.1124935,Europe
Andorra,2006,20-24 year olds,18.575851,Europe
Andorra,2006,25-34 year olds,16.425447,Europe
Andorra,2006,35-44 year olds,13.50211,Europe
Andorra,2006,45-54 year olds,14.675052,Europe
Andorra,2006,55-64 year olds,14.007004,Europe
Andorra,2006,65-74 year olds,11.700974,Europe
Andorra,2006,75-84 year olds,17.564753,Europe
Andorra,2006,85+ year olds,27.95248,Europe
Andorra,2007,0-14 year olds,0,Europe
Andorra,2007,15-19 year olds,7.8890095,Europe
Andorra,2007,20-24 year olds,17.857143,Europe
Andorra,2007,25-34 year olds,15.851673,Europe
Andorra,2007,35-44 year olds,13.095793,Europe
Andorra,2007,45-54 year olds,14.214401,Europe
Andorra,2007,55-64 year olds,13.681114,Europe
Andorra,2007,65-74 year olds,11.414503,Europe
Andorra,2007,75-84 year olds,16.991041,Europe
Andorra,2007,85+ year olds,27.7981,Europe
Andorra,2008,0-14 year olds,0,Europe
Andorra,2008,15-19 year olds,7.323027,Europe
Andorra,2008,20-24 year olds,15.709263,Europe
Andorra,2008,25-34 year olds,14.51649,Europe
Andorra,2008,35-44 year olds,13.227875,Europe
Andorra,2008,45-54 year olds,14.321031,Europe
Andorra,2008,55-64 year olds,13.55263,Europe
Andorra,2008,65-74 year olds,12.468251,Europe
Andorra,2008,75-84 year olds,18.252934,Europe
Andorra,2008,85+ year olds,28.103046,Europe
Andorra,2009,0-14 year olds,0,Europe
Andorra,2009,15-19 year olds,7.08061,Europe
Andorra,2009,20-24 year olds,14.070599,Europe
Andorra,2009,25-34 year olds,13.544195,Europe
Andorra,2009,35-44 year olds,13.292292,Europe
Andorra,2009,45-54 year olds,14.542639,Europe
Andorra,2009,55-64 year olds,13.635124,Europe
Andorra,2009,65-74 year olds,13.036264,Europe
Andorra,2009,75-84 year olds,19.65602,Europe
Andorra,2009,85+ year olds,28.862478,Europe
Andorra,2010,0-14 year olds,0,Europe
Andorra,2010,15-19 year olds,7.142857,Europe
Andorra,2010,20-24 year olds,12.361575,Europe
Andorra,2010,25-34 year olds,12.427983,Europe
Andorra,2010,35-44 year olds,13.309354,Europe
Andorra,2010,45-54 year olds,14.543238,Europe
Andorra,2010,55-64 year olds,13.599661,Europe
